GeneID	length	SYMBOL
ENSG00000119125	7904	GDA
ENSG00000119138	5201	KLF9
ENSG00000119139	15243	TJP2
ENSG00000119147	1705	ECRG4
ENSG00000119185	6659	ITGB1BP1
ENSG00000119203	3686	CPSF3
ENSG00000119227	3198	PIGZ
ENSG00000119231	7035	SENP5
ENSG00000119242	8219	CCDC92
ENSG00000119280	5161	C1orf198
ENSG00000119283	9389	TRIM67
ENSG00000119285	9061	HEATR1
ENSG00000119314	8236	PTBP3
ENSG00000119318	4613	RAD23B
ENSG00000119321	18557	FKBP15
ENSG00000119326	3124	CTNNAL1
ENSG00000119328	2525	ABITRAM
ENSG00000119333	2672	DYNC2I2
ENSG00000119335	5940	SET
ENSG00000119383	5624	PTPA
ENSG00000119392	10755	GLE1
ENSG00000119396	4695	RAB14
ENSG00000119397	22349	CNTRL
ENSG00000119401	3777	TRIM32
ENSG00000119402	11354	FBXW2
ENSG00000119403	6594	PHF19
ENSG00000119408	4433	NEK6
ENSG00000119411	2339	BSPRY
ENSG00000119414	4443	PPP6C
ENSG00000119421	804	NDUFA8
ENSG00000119431	2092	HDHD3
ENSG00000119440	505	LCN1P1
ENSG00000119446	5196	RBM18
ENSG00000119457	2465	SLC46A2
ENSG00000119471	3307	HSDL2
ENSG00000119487	6741	MAPKAP1
ENSG00000119508	6314	NR4A3
ENSG00000119509	7131	INVS
ENSG00000119514	3166	GALNT12
ENSG00000119522	10337	DENND1A
ENSG00000119523	2970	ALG2
ENSG00000119535	10594	CSF3R
ENSG00000119537	9031	KDSR
ENSG00000119541	4315	VPS4B
ENSG00000119547	16546	ONECUT2
ENSG00000119559	4774	C19orf25
ENSG00000119574	3006	ZBTB45
ENSG00000119596	14935	YLPM1
ENSG00000119599	5536	DCAF4
ENSG00000119608	4826	PROX2
ENSG00000119614	3018	VSX2
ENSG00000119616	4747	FCF1
ENSG00000119630	5804	PGF
ENSG00000119632	1602	IFI27L2
ENSG00000119636	4624	BBOF1
ENSG00000119638	13327	NEK9
ENSG00000119640	1803	ACYP1
ENSG00000119650	4169	IFT43
ENSG00000119655	2584	NPC2
ENSG00000119660	365	DPPA5P4
ENSG00000119661	8884	DNAL1
ENSG00000119669	4166	IRF2BPL
ENSG00000119673	2239	ACOT2
ENSG00000119681	9078	LTBP2
ENSG00000119682	7805	AREL1
ENSG00000119684	8358	MLH3
ENSG00000119685	12267	TTLL5
ENSG00000119686	4910	FLVCR2
ENSG00000119688	8922	ABCD4
ENSG00000119689	4548	DLST
ENSG00000119698	4973	PPP4R4
ENSG00000119699	5223	TGFB3
ENSG00000119703	8738	ZC2HC1C
ENSG00000119705	2631	SLIRP
ENSG00000119707	11764	RBM25
ENSG00000119711	6682	ALDH6A1
ENSG00000119714	3474	GPR68
ENSG00000119715	5930	ESRRB
ENSG00000119718	5436	EIF2B2
ENSG00000119720	17393	NRDE2
ENSG00000119723	6686	COQ6
ENSG00000119725	6471	ZNF410
ENSG00000119729	6424	RHOQ
ENSG00000119737	2094	GPR75
ENSG00000119760	5312	SUPT7L
ENSG00000119771	11109	KLHL29
ENSG00000119772	13781	DNMT3A
ENSG00000119777	4909	TMEM214
ENSG00000119778	10501	ATAD2B
ENSG00000119782	1677	FKBP1B
ENSG00000119787	5810	ATL2
ENSG00000119801	3421	YPEL5
ENSG00000119812	17840	FAM98A
ENSG00000119820	12239	YIPF4
ENSG00000119844	6514	AFTPH
ENSG00000119862	3933	LGALSL
ENSG00000119865	3548	CNRIP1
ENSG00000119866	24514	BCL11A
ENSG00000119878	6931	CRIPT
ENSG00000119888	2430	EPCAM
ENSG00000119899	3441	SLC17A5
ENSG00000119900	9176	OGFRL1
ENSG00000119906	8812	SLF2
ENSG00000119912	16811	IDE
ENSG00000119913	3935	TECTB
ENSG00000119915	1400	ELOVL3
ENSG00000119917	5067	IFIT3
ENSG00000119919	2088	NKX2-3
ENSG00000119922	4326	IFIT2
ENSG00000119927	9809	GPAM
ENSG00000119929	1792	CUTC
ENSG00000119938	2541	PPP1R3C
ENSG00000119943	3865	PYROXD2
ENSG00000119946	6156	CNNM1
ENSG00000119950	5907	MXI1
ENSG00000119953	5404	SMNDC1
ENSG00000119965	3083	C10orf88
ENSG00000119969	14231	HELLS
ENSG00000119973	5506	PRLHR
ENSG00000119977	9465	TCTN3
ENSG00000119979	6291	DENND10
ENSG00000119986	1375	AVPI1
ENSG00000120008	10707	WDR11
ENSG00000120029	4747	ARMH3
ENSG00000120049	3397	KCNIP2
ENSG00000120051	3491	CFAP58
ENSG00000120053	2424	GOT1
ENSG00000120054	1879	CPN1
ENSG00000120055	1469	C10orf95
ENSG00000120057	1883	SFRP5
ENSG00000120063	6431	GNA13
ENSG00000120068	2404	HOXB8
ENSG00000120071	23858	KANSL1
ENSG00000120075	1859	HOXB5
ENSG00000120088	6979	CRHR1
ENSG00000120093	7425	HOXB3
ENSG00000120094	2486	HOXB1
ENSG00000120129	2013	DUSP1
ENSG00000120137	10348	PANK3
ENSG00000120149	2224	MSX2
ENSG00000120156	4804	TEK
ENSG00000120158	4140	RCL1
ENSG00000120159	3160	CAAP1
ENSG00000120160	1412	EQTN
ENSG00000120162	7120	MOB3B
ENSG00000120210	1734	INSL6
ENSG00000120211	1952	INSL4
ENSG00000120215	2996	MLANA
ENSG00000120217	4108	CD274
ENSG00000120235	704	IFNA6
ENSG00000120242	1069	IFNA8
ENSG00000120251	14228	GRIA2
ENSG00000120253	4420	NUP43
ENSG00000120254	4891	MTHFD1L
ENSG00000120256	6026	LRP11
ENSG00000120262	5432	CCDC170
ENSG00000120265	2831	PCMT1
ENSG00000120278	10294	PLEKHG1
ENSG00000120279	3030	MYCT1
ENSG00000120280	1792	TASL
ENSG00000120289	2188	MAGEB4
ENSG00000120306	1857	CYSTM1
ENSG00000120314	7483	WDR55
ENSG00000120318	6195	ARAP3
ENSG00000120322	2996	PCDHB8
ENSG00000120324	3295	PCDHB10
ENSG00000120327	4417	PCDHB14
ENSG00000120328	3875	PCDHB12
ENSG00000120329	1415	SLC25A2
ENSG00000120332	5042	TNN
ENSG00000120333	2594	MRPS14
ENSG00000120334	5165	CENPL
ENSG00000120337	2744	TNFSF18
ENSG00000120341	7520	SEC16B
ENSG00000120370	11246	GORAB
ENSG00000120436	2734	GPR31
ENSG00000120437	2639	ACAT2
ENSG00000120438	4883	TCP1
ENSG00000120440	3831	TTLL2
ENSG00000120451	17308	SNX19
ENSG00000120457	6237	KCNJ5
ENSG00000120458	4534	MSANTD2
ENSG00000120471	3445	TP53AIP1
ENSG00000120498	3351	TEX11
ENSG00000120500	1719	ARR3
ENSG00000120509	5117	PDZD11
ENSG00000120519	12495	SLC10A7
ENSG00000120526	10506	NUDCD1
ENSG00000120533	6784	ENY2
ENSG00000120539	4660	MASTL
ENSG00000120549	12281	KIAA1217
ENSG00000120555	343	SEPTIN7P9
ENSG00000120563	1132	LYZL1
ENSG00000120594	12567	PLXDC2
ENSG00000120616	11286	EPC1
ENSG00000120645	7679	IQSEC3
ENSG00000120647	3550	CCDC77
ENSG00000120656	8610	TAF12
ENSG00000120658	3553	ENOX1
ENSG00000120659	2730	TNFSF11
ENSG00000120662	3841	MTRF1
ENSG00000120664	5029	SPART-AS1
ENSG00000120669	3363	SOHLH2
ENSG00000120675	8031	DNAJC15
ENSG00000120685	7329	PROSER1
ENSG00000120686	4382	UFM1
ENSG00000120688	2388	WBP4
ENSG00000120690	4441	ELF1
ENSG00000120693	5975	SMAD9
ENSG00000120694	8391	HSPH1
ENSG00000120696	4736	KBTBD7
ENSG00000120697	13831	ALG5
ENSG00000120699	13092	EXOSC8
ENSG00000120705	4537	ETF1
ENSG00000120708	7717	TGFBI
ENSG00000120709	7051	FAM53C
ENSG00000120725	3977	SIL1
ENSG00000120727	3158	PAIP2
ENSG00000120729	2826	MYOT
ENSG00000120733	7872	KDM3B
ENSG00000120738	3137	EGR1
ENSG00000120742	5743	SERP1
ENSG00000120756	5288	PLS1
ENSG00000120784	7708	ZFP30
ENSG00000120798	6454	NR2C1
ENSG00000120800	10030	UTP20
ENSG00000120802	8498	TMPO
ENSG00000120805	4935	ARL1
ENSG00000120820	3268	GLT8D2
ENSG00000120832	7794	MTERF2
ENSG00000120833	6477	SOCS2
ENSG00000120837	4899	NFYB
ENSG00000120860	2654	WASHC3
ENSG00000120868	7900	APAF1
ENSG00000120875	7273	DUSP4
ENSG00000120885	6285	CLU
ENSG00000120889	5010	TNFRSF10B
ENSG00000120896	5865	SORBS3
ENSG00000120899	7860	PTK2B
ENSG00000120903	5062	CHRNA2
ENSG00000120907	6749	ADRA1A
ENSG00000120910	2899	PPP3CC
ENSG00000120913	12388	PDLIM2
ENSG00000120915	4185	EPHX2
ENSG00000120925	6055	RNF170
ENSG00000120937	708	NPPB
ENSG00000120942	5090	UBIAD1
ENSG00000120948	6187	TARDBP
ENSG00000120949	3812	TNFRSF8
ENSG00000120952	1642	PRAMEF2
ENSG00000120963	7393	ZNF706
ENSG00000120992	4694	LYPLA1
ENSG00000121005	4553	CRISPLD1
ENSG00000121022	7779	COPS5
ENSG00000121039	5331	RDH10
ENSG00000121053	2719	EPX
ENSG00000121057	5340	AKAP1
ENSG00000121058	3014	COIL
ENSG00000121060	12417	TRIM25
ENSG00000121064	3829	SCPEP1
ENSG00000121067	6506	SPOP
ENSG00000121068	6082	TBX2
ENSG00000121073	5898	SLC35B1
ENSG00000121075	3996	TBX4
ENSG00000121089	648	NACA3P
ENSG00000121101	5325	TEX14
ENSG00000121104	3800	FAM117A
ENSG00000121152	6545	NCAPH
ENSG00000121207	7535	LRAT
ENSG00000121210	6393	TMEM131L
ENSG00000121211	1511	MND1
ENSG00000121236	3964	TRIM6
ENSG00000121270	8469	ABCC11
ENSG00000121274	8592	TENT4B
ENSG00000121281	8595	ADCY7
ENSG00000121289	9233	CEP89
ENSG00000121297	8280	TSHZ3
ENSG00000121310	11572	ECHDC2
ENSG00000121314	1236	TAS2R8
ENSG00000121316	2375	PLBD1
ENSG00000121318	1140	TAS2R10
ENSG00000121335	1795	PRB2
ENSG00000121350	5723	PYROXD1
ENSG00000121351	2151	IAPP
ENSG00000121361	2511	KCNJ8
ENSG00000121377	1096	TAS2R7
ENSG00000121380	5112	BCL2L14
ENSG00000121381	1075	TAS2R9
ENSG00000121388	348	ENSG00000121388
ENSG00000121390	4817	PSPC1
ENSG00000121406	9279	ZNF549
ENSG00000121410	3999	A1BG
ENSG00000121413	8175	ZSCAN18
ENSG00000121417	4562	ZNF211
ENSG00000121440	6139	PDZRN3
ENSG00000121446	9063	RGSL1
ENSG00000121454	6085	LHX4
ENSG00000121481	3935	RNF2
ENSG00000121486	4914	TRMT1L
ENSG00000121542	4704	SEC22A
ENSG00000121552	1366	CSTA
ENSG00000121570	4967	DPPA4
ENSG00000121577	2208	POPDC2
ENSG00000121578	6988	B4GALT4
ENSG00000121579	6438	NAA50
ENSG00000121594	3213	CD80
ENSG00000121621	4517	KIF18A
ENSG00000121634	1392	GJA8
ENSG00000121644	4936	DESI2
ENSG00000121653	3498	MAPK8IP1
ENSG00000121671	6200	CRY2
ENSG00000121680	3019	PEX16
ENSG00000121690	3314	DEPDC7
ENSG00000121691	3579	CAT
ENSG00000121716	5761	PILRB
ENSG00000121741	13611	ZMYM2
ENSG00000121742	3270	GJB6
ENSG00000121743	5214	GJA3
ENSG00000121749	8227	TBC1D15
ENSG00000121753	7756	ADGRB2
ENSG00000121764	2510	HCRTR1
ENSG00000121766	1921	ZCCHC17
ENSG00000121769	1398	FABP3
ENSG00000121774	3544	KHDRBS1
ENSG00000121775	2787	TMEM39B
ENSG00000121797	2991	CCRL2
ENSG00000121807	3873	CCR2
ENSG00000121851	1811	POLR3GL
ENSG00000121853	3088	GHSR
ENSG00000121858	3441	TNFSF10
ENSG00000121864	6819	ZNF639
ENSG00000121871	5274	SLITRK3
ENSG00000121879	17189	PIK3CA
ENSG00000121892	12204	PDS5A
ENSG00000121895	2562	TMEM156
ENSG00000121897	11318	LIAS
ENSG00000121898	4856	CPXM2
ENSG00000121900	1417	TMEM54
ENSG00000121903	10444	ZSCAN20
ENSG00000121904	18114	CSMD2
ENSG00000121905	1964	HPCA
ENSG00000121931	3502	LRIF1
ENSG00000121933	2428	TMIGD3
ENSG00000121940	19957	CLCC1
ENSG00000121957	19578	GPSM2
ENSG00000121964	14162	GTDC1
ENSG00000121966	2902	CXCR4
ENSG00000121988	9097	ZRANB3
ENSG00000121989	6448	ACVR2A
ENSG00000122008	17863	POLK
ENSG00000122012	11817	SV2C
ENSG00000122025	4159	FLT3
ENSG00000122026	2196	RPL21
ENSG00000122033	1603	MTIF3
ENSG00000122034	2926	GTF3A
ENSG00000122035	2623	RASL11A
ENSG00000122042	4317	UBL3
ENSG00000122043	2272	LINC00544
ENSG00000122068	7897	FYTTD1
ENSG00000122085	9938	MTERF4
ENSG00000122121	3853	XPNPEP2
ENSG00000122122	2741	SASH3
ENSG00000122126	7992	OCRL
ENSG00000122133	1454	PAEP
ENSG00000122136	1035	OBP2A
ENSG00000122140	2478	MRPS2
ENSG00000122145	2662	TBX22
ENSG00000122176	3034	FMOD
ENSG00000122180	1507	MYOG
ENSG00000122188	3336	LAX1
ENSG00000122194	8930	PLG
ENSG00000122203	3811	KIAA1191
ENSG00000122218	17664	COPA
ENSG00000122223	2889	CD244
ENSG00000122224	9118	LY9
ENSG00000122254	2620	HS3ST2
ENSG00000122257	10475	RBBP6
ENSG00000122299	7067	ZC3H7A
ENSG00000122304	724	PRM2
ENSG00000122335	11003	SERAC1
ENSG00000122359	8513	ANXA11
ENSG00000122367	10542	LDB3
ENSG00000122375	4275	OPN4
ENSG00000122376	4239	SHLD2
ENSG00000122378	6520	PRXL2A
ENSG00000122386	2330	ZNF205
ENSG00000122390	7349	NAA60
ENSG00000122406	3687	RPL5
ENSG00000122417	11465	ODF2L
ENSG00000122420	5764	PTGFR
ENSG00000122432	4365	SPATA1
ENSG00000122435	4132	TRMT13
ENSG00000122477	1940	LRRC39
ENSG00000122481	1927	RWDD3
ENSG00000122482	7604	ZNF644
ENSG00000122483	7613	CCDC18
ENSG00000122484	17048	RPAP2
ENSG00000122490	5218	SLC66A2
ENSG00000122507	8981	BBS9
ENSG00000122512	11237	PMS2
ENSG00000122515	7341	ZMIZ2
ENSG00000122543	833	OCM
ENSG00000122545	17138	SEPTIN7
ENSG00000122547	4737	EEPD1
ENSG00000122548	4283	KIAA0087
ENSG00000122550	7066	KLHL7
ENSG00000122557	3581	HERPUD2
ENSG00000122565	4840	CBX3
ENSG00000122566	12613	HNRNPA2B1
ENSG00000122574	6060	WIPF3
ENSG00000122584	3774	NXPH1
ENSG00000122585	893	NPY
ENSG00000122591	18606	HYCC1
ENSG00000122592	2411	HOXA7
ENSG00000122641	8284	INHBA
ENSG00000122642	5169	FKBP9
ENSG00000122643	3222	NT5C3A
ENSG00000122644	3585	ARL4A
ENSG00000122674	6431	CCZ1
ENSG00000122678	4662	POLM
ENSG00000122679	1427	RAMP3
ENSG00000122687	2886	MRM2
ENSG00000122691	1997	TWIST1
ENSG00000122692	7136	SMU1
ENSG00000122694	3055	GLIPR2
ENSG00000122696	3397	SLC25A51
ENSG00000122705	2514	CLTA
ENSG00000122707	5569	RECK
ENSG00000122711	651	SPINK4
ENSG00000122728	6216	TAF1L
ENSG00000122729	7555	ACO1
ENSG00000122733	5847	PHF24
ENSG00000122735	3614	DNAI1
ENSG00000122741	8291	DCAF10
ENSG00000122756	2098	CNTFR
ENSG00000122778	12498	KIAA1549
ENSG00000122779	9301	TRIM24
ENSG00000122783	5321	CYREN
ENSG00000122786	9786	CALD1
ENSG00000122787	3412	AKR1D1
ENSG00000122824	2062	NUDT10
ENSG00000122852	2451	SFTPA1
ENSG00000122859	1560	NEUROG3
ENSG00000122861	2949	PLAU
ENSG00000122862	1217	SRGN
ENSG00000122863	6934	CHST3
ENSG00000122870	6835	BICC1
ENSG00000122872	705	ARL4AP1
ENSG00000122873	2753	CISD1
ENSG00000122877	3707	EGR2
ENSG00000122882	3675	ECD
ENSG00000122884	3093	P4HA1
ENSG00000122912	7865	SLC25A16
ENSG00000122952	2377	ZWINT
ENSG00000122958	5116	VPS26A
ENSG00000122965	5866	RBM19
ENSG00000122966	28605	CIT
ENSG00000122970	7001	IFT81
ENSG00000122971	2609	ACADS
ENSG00000122986	3646	HVCN1
ENSG00000123009	414	NME2P1
ENSG00000123064	5065	DDX54
ENSG00000123066	32862	MED13L
ENSG00000123080	3018	CDKN2C
ENSG00000123091	3112	RNF11
ENSG00000123094	8077	RASSF8
ENSG00000123095	3854	BHLHE41
ENSG00000123096	6780	SSPN
ENSG00000123104	13909	ITPR2
ENSG00000123106	7535	CCDC91
ENSG00000123119	6202	NECAB1
ENSG00000123124	6527	WWP1
ENSG00000123130	6244	ACOT9
ENSG00000123131	1855	PRDX4
ENSG00000123136	3861	DDX39A
ENSG00000123143	4623	PKN1
ENSG00000123144	1311	TRIR
ENSG00000123146	5382	ADGRE5
ENSG00000123154	2358	WDR83
ENSG00000123159	4440	GIPC1
ENSG00000123165	1442	ACTRT1
ENSG00000123171	1162	CCDC70
ENSG00000123178	3344	SPRYD7
ENSG00000123179	1560	EBPL
ENSG00000123191	20637	ATP7B
ENSG00000123200	10265	ZC3H13
ENSG00000123201	1979	GUCY1B2
ENSG00000123213	10939	NLN
ENSG00000123219	4309	CENPK
ENSG00000123240	5138	OPTN
ENSG00000123243	14628	ITIH5
ENSG00000123268	2830	ATF1
ENSG00000123297	3210	TSFM
ENSG00000123307	3927	NEUROD4
ENSG00000123329	5118	ARHGAP9
ENSG00000123338	10560	NCKAP1L
ENSG00000123342	4672	MMP19
ENSG00000123349	4078	PFDN5
ENSG00000123352	6841	SPATS2
ENSG00000123353	2688	ORMDL2
ENSG00000123358	7295	NR4A1
ENSG00000123360	7367	PDE1B
ENSG00000123364	2357	HOXC13
ENSG00000123374	3887	CDK2
ENSG00000123384	20859	LRP1
ENSG00000123388	3265	HOXC11
ENSG00000123395	3195	ATG101
ENSG00000123405	2363	NFE2
ENSG00000123407	3266	HOXC12
ENSG00000123411	6813	IKZF4
ENSG00000123415	6027	SMUG1
ENSG00000123416	3574	TUBA1B
ENSG00000123427	3158	EEF1AKMT3
ENSG00000123444	3263	KBTBD4
ENSG00000123447	441	TYRL
ENSG00000123453	5118	SARDH
ENSG00000123454	2746	DBH
ENSG00000123472	5654	ATPAF1
ENSG00000123473	7821	STIL
ENSG00000123485	3821	HJURP
ENSG00000123496	1626	IL13RA2
ENSG00000123500	3830	COL10A1
ENSG00000123505	10193	AMD1
ENSG00000123545	2548	NDUFAF4
ENSG00000123552	8105	USP45
ENSG00000123560	6088	PLP1
ENSG00000123561	2740	SERPINA7
ENSG00000123562	2648	MORF4L2
ENSG00000123569	915	H2BW1
ENSG00000123570	3772	RAB9B
ENSG00000123572	9577	NRK
ENSG00000123575	7624	FAM199X
ENSG00000123576	1495	ESX1
ENSG00000123584	1814	MAGEA9
ENSG00000123594	1407	ATXN3L
ENSG00000123595	2113	RAB9A
ENSG00000123600	11733	METTL8
ENSG00000123607	33812	TTC21B
ENSG00000123609	3312	NMI
ENSG00000123610	1577	TNFAIP6
ENSG00000123612	9054	ACVR1C
ENSG00000123636	20247	BAZ2B
ENSG00000123643	6971	SLC36A1
ENSG00000123684	8790	LPGAT1
ENSG00000123685	2569	BATF3
ENSG00000123689	876	G0S2
ENSG00000123700	5576	KCNJ2
ENSG00000123728	4118	RAP2C
ENSG00000123737	4710	EXOSC9
ENSG00000123739	5221	PLA2G12A
ENSG00000123810	1479	B9D2
ENSG00000123815	12278	COQ8B
ENSG00000123836	10176	PFKFB2
ENSG00000123838	2470	C4BPA
ENSG00000123843	3201	C4BPB
ENSG00000123870	1920	ZNF137P
ENSG00000123892	1432	RAB38
ENSG00000123901	4277	GPR83
ENSG00000123908	15847	AGO2
ENSG00000123933	6873	MXD4
ENSG00000123965	516	PMS2P5
ENSG00000123975	616	CKS2
ENSG00000123977	2933	DAW1
ENSG00000123983	14436	ACSL3
ENSG00000123989	3703	CHPF
ENSG00000123992	6154	DNPEP
ENSG00000123999	1636	INHA
ENSG00000124003	1176	MOGAT1
ENSG00000124006	9716	OBSL1
ENSG00000124019	3563	FAM124B
ENSG00000124067	8397	SLC12A4
ENSG00000124074	2665	ENKD1
ENSG00000124089	1084	MC3R
ENSG00000124091	2064	GCNT7
ENSG00000124092	8928	CTCFL
ENSG00000124097	2110	HMGB1P1
ENSG00000124098	3518	FAM210B
ENSG00000124102	551	PI3
ENSG00000124103	889	FAM209A
ENSG00000124104	4078	SNX21
ENSG00000124107	596	SLPI
ENSG00000124116	2405	WFDC3
ENSG00000124120	7056	TTPAL
ENSG00000124126	7509	PREX1
ENSG00000124134	5649	KCNS1
ENSG00000124140	8907	SLC12A5
ENSG00000124143	3321	ARHGAP40
ENSG00000124145	2613	SDC4
ENSG00000124151	8417	NCOA3
ENSG00000124155	19653	PIGT
ENSG00000124157	1978	SEMG2
ENSG00000124159	2466	MATN4
ENSG00000124160	3224	NCOA5
ENSG00000124164	10478	VAPB
ENSG00000124171	4690	PARD6B
ENSG00000124172	5081	ATP5F1E
ENSG00000124177	14022	CHD6
ENSG00000124181	9648	PLCG1
ENSG00000124191	3235	TOX2
ENSG00000124193	4894	SRSF6
ENSG00000124194	3404	GDAP1L1
ENSG00000124196	839	GTSF1L
ENSG00000124198	12446	ARFGEF2
ENSG00000124201	9340	ZNFX1
ENSG00000124203	11992	ZNF831
ENSG00000124205	3292	EDN3
ENSG00000124207	3800	CSE1L
ENSG00000124208	2757	PEDS1-UBE2V1
ENSG00000124209	9266	RAB22A
ENSG00000124212	5570	PTGIS
ENSG00000124214	4094	STAU1
ENSG00000124215	5752	CDH26
ENSG00000124216	1705	SNAI1
ENSG00000124217	5112	MOCS3
ENSG00000124222	5077	STX16
ENSG00000124224	2746	PPP4R1L
ENSG00000124225	5732	PMEPA1
ENSG00000124226	4337	RNF114
ENSG00000124227	3407	ANKRD60
ENSG00000124228	5405	DDX27
ENSG00000124232	2774	RBPJL
ENSG00000124233	1622	SEMG1
ENSG00000124237	805	CIMIP1
ENSG00000124243	2084	BCAS4
ENSG00000124249	2514	KCNK15
ENSG00000124251	2978	TP53TG5
ENSG00000124253	6828	PCK1
ENSG00000124256	5405	ZBP1
ENSG00000124257	1222	NEURL2
ENSG00000124260	2899	MAGEA10
ENSG00000124275	6498	MTRR
ENSG00000124279	2857	FASTKD3
ENSG00000124299	9517	PEPD
ENSG00000124302	3054	CHST8
ENSG00000124313	14927	IQSEC2
ENSG00000124333	2615	VAMP7
ENSG00000124334	2389	IL9R
ENSG00000124343	3357	XG
ENSG00000124356	18050	STAMBP
ENSG00000124357	8897	NAGK
ENSG00000124370	1624	MCEE
ENSG00000124374	6300	PAIP2B
ENSG00000124380	1897	SNRNP27
ENSG00000124383	4677	MPHOSPH10
ENSG00000124391	1393	IL17C
ENSG00000124399	390	NDUFB4P12
ENSG00000124406	11215	ATP8A1
ENSG00000124422	6777	USP22
ENSG00000124429	4003	POF1B
ENSG00000124440	8375	HIF3A
ENSG00000124444	3481	ZNF576
ENSG00000124449	1709	IRGC
ENSG00000124459	4402	ZNF45
ENSG00000124466	2467	LYPD3
ENSG00000124467	3953	PSG8
ENSG00000124469	2549	CEACAM8
ENSG00000124479	1819	NDP
ENSG00000124486	14265	USP9X
ENSG00000124490	1518	CRISP2
ENSG00000124491	4554	F13A1
ENSG00000124493	16302	GRM4
ENSG00000124496	7985	TRERF1
ENSG00000124507	4805	PACSIN1
ENSG00000124508	6398	BTN2A2
ENSG00000124523	11295	SIRT5
ENSG00000124532	5133	MRS2
ENSG00000124535	3898	WRNIP1
ENSG00000124541	2236	RRP36
ENSG00000124549	1836	BTN2A3P
ENSG00000124557	2954	BTN1A1
ENSG00000124562	1241	SNRPC
ENSG00000124564	3594	SLC17A3
ENSG00000124568	2019	SLC17A1
ENSG00000124570	13201	SERPINB6
ENSG00000124571	8481	XPO5
ENSG00000124574	8087	ABCC10
ENSG00000124575	776	H1-3
ENSG00000124587	3465	PEX6
ENSG00000124588	2426	NQO2
ENSG00000124593	4479	ENSG00000124593
ENSG00000124596	6529	OARD1
ENSG00000124602	3278	UNC5CL
ENSG00000124608	5242	AARS2
ENSG00000124610	756	H1-1
ENSG00000124613	4797	ZNF391
ENSG00000124614	2318	RPS10
ENSG00000124615	5372	MOCS1
ENSG00000124635	1046	H2BC11
ENSG00000124641	3278	MED20
ENSG00000124657	942	OR2B6
ENSG00000124659	1606	TBCC
ENSG00000124664	1914	SPDEF
ENSG00000124678	3069	TCP11
ENSG00000124688	1848	MAD2L1BP
ENSG00000124701	1633	APOBEC2
ENSG00000124702	2019	KLHDC3
ENSG00000124713	1076	GNMT
ENSG00000124721	15348	DNAH8
ENSG00000124731	5891	TREM1
ENSG00000124733	3017	MEA1
ENSG00000124743	5776	KLHL31
ENSG00000124749	6906	COL21A1
ENSG00000124762	2996	CDKN1A
ENSG00000124766	4869	SOX4
ENSG00000124767	2356	GLO1
ENSG00000124772	5772	CPNE5
ENSG00000124780	2080	KCNK17
ENSG00000124782	17254	RREB1
ENSG00000124783	11349	SSR1
ENSG00000124784	2940	RIOK1
ENSG00000124785	2286	NRN1
ENSG00000124786	3990	SLC35B3
ENSG00000124787	1977	RPP40
ENSG00000124788	19278	ATXN1
ENSG00000124789	6121	NUP153
ENSG00000124795	7249	DEK
ENSG00000124802	2088	EEF1E1
ENSG00000124812	2007	CRISP1
ENSG00000124813	8192	RUNX2
ENSG00000124818	5078	OPN5
ENSG00000124827	2541	GCM2
ENSG00000124831	13363	LRRFIP1
ENSG00000124835	2231	ENSG00000124835
ENSG00000124839	4761	RAB17
ENSG00000124875	2040	CXCL6
ENSG00000124882	5713	EREG
ENSG00000124900	1832	TRIM51
ENSG00000124915	2889	MYRF-AS1
ENSG00000124920	10773	MYRF
ENSG00000124935	455	SCGB1D2
ENSG00000124939	520	SCGB2A1
ENSG00000124942	19466	AHNAK
ENSG00000125037	4165	EMC3
ENSG00000125046	6293	SSUH2
ENSG00000125084	2422	WNT1
ENSG00000125089	10601	SH3TC1
ENSG00000125107	10851	CNOT1
ENSG00000125122	1634	FBXL9P
ENSG00000125124	16813	BBS2
ENSG00000125144	751	MT1G
ENSG00000125148	914	MT2A
ENSG00000125149	5987	PHAF1
ENSG00000125166	3751	GOT2
ENSG00000125170	4786	DOK4
ENSG00000125207	5280	PIWIL1
ENSG00000125245	2000	GPR18
ENSG00000125246	8768	CLYBL
ENSG00000125247	6574	TMTC4
ENSG00000125249	5623	RAP2A
ENSG00000125255	3350	SLC10A2
ENSG00000125257	8629	ABCC4
ENSG00000125266	5005	EFNB2
ENSG00000125285	2924	SOX21
ENSG00000125304	5711	TM9SF2
ENSG00000125319	3005	HROB
ENSG00000125337	5892	KIF25
ENSG00000125347	12265	IRF1
ENSG00000125351	2531	UPF3B
ENSG00000125352	1259	RNF113A
ENSG00000125354	6245	SEPTIN6
ENSG00000125355	3858	TMEM255A
ENSG00000125356	421	NDUFA1
ENSG00000125363	835	AMELX
ENSG00000125375	4564	DMAC2L
ENSG00000125378	3096	BMP4
ENSG00000125384	2465	PTGER2
ENSG00000125385	403	RPL32P21
ENSG00000125386	6951	FAM193A
ENSG00000125388	4736	GRK4
ENSG00000125398	3931	SOX9
ENSG00000125409	2600	TEKT3
ENSG00000125414	6366	MYH2
ENSG00000125430	5369	HS3ST3B1
ENSG00000125434	3952	SLC25A35
ENSG00000125445	3327	MRPS7
ENSG00000125447	6467	GGA3
ENSG00000125449	2830	ARMC7
ENSG00000125450	5193	NUP85
ENSG00000125454	3316	SLC25A19
ENSG00000125457	3675	MIF4GD
ENSG00000125458	1533	NT5C
