GeneID	length	SYMBOL
ENSMUSG00000037801	6914	Iqch
ENSMUSG00000037805	2431	Rpl10a
ENSMUSG00000037808	4667	Fam76b
ENSMUSG00000037813	5104	D630003M21Rik
ENSMUSG00000037815	6425	Ctnna1
ENSMUSG00000037816	3818	Fbxw17
ENSMUSG00000037818	11182	Abhd18
ENSMUSG00000037820	4608	Tgm2
ENSMUSG00000037822	15976	Smim14
ENSMUSG00000037824	2650	Tspan14
ENSMUSG00000037826	6022	Ppm1k
ENSMUSG00000037827	1479	Gm5884
ENSMUSG00000037833	4236	Sh2d4b
ENSMUSG00000037843	1363	Vstm2l
ENSMUSG00000037845	3256	Fdxacb1
ENSMUSG00000037846	5547	Rtkn2
ENSMUSG00000037847	3689	Nmrk1
ENSMUSG00000037849	3054	Ifi206
ENSMUSG00000037851	5271	Iars1
ENSMUSG00000037852	2609	Cpe
ENSMUSG00000037855	5205	Zfp365
ENSMUSG00000037857	5792	Nufip2
ENSMUSG00000037860	3501	Aim2
ENSMUSG00000037868	3398	Egr2
ENSMUSG00000037872	1405	Ackr1
ENSMUSG00000037876	17822	Jmjd1c
ENSMUSG00000037884	2904	1700017G19Rik
ENSMUSG00000037885	6195	Stk35
ENSMUSG00000037887	4870	Dusp8
ENSMUSG00000037890	11278	Wdr19
ENSMUSG00000037892	5366	Pcdh18
ENSMUSG00000037894	1776	H2az1
ENSMUSG00000037896	5684	Rcor1
ENSMUSG00000037902	4911	Sirpa
ENSMUSG00000037904	3160	Ankrd9
ENSMUSG00000037905	6571	Bri3bp
ENSMUSG00000037907	3839	Ankrd13b
ENSMUSG00000037910	593	1700018B24Rik
ENSMUSG00000037913	3309	Tmem156
ENSMUSG00000037916	2634	Ndufv1
ENSMUSG00000037921	8684	Ddx60
ENSMUSG00000037922	7486	Bank1
ENSMUSG00000037924	2690	Or10j5
ENSMUSG00000037926	18519	Ssh2
ENSMUSG00000037933	6316	Bicd2
ENSMUSG00000037935	6650	Smarce1
ENSMUSG00000037936	8500	Scarb1
ENSMUSG00000037938	1727	Chchd5
ENSMUSG00000037940	13066	Inpp4b
ENSMUSG00000037942	3444	Crp
ENSMUSG00000037944	1978	Ccr7
ENSMUSG00000037946	6012	Fgd3
ENSMUSG00000037949	5910	Ano10
ENSMUSG00000037953	2757	A4gnt
ENSMUSG00000037957	5593	Wdr20
ENSMUSG00000037958	3628	Nsrp1
ENSMUSG00000037960	1477	Card19
ENSMUSG00000037962	1940	Rflna
ENSMUSG00000037965	9160	Zc3h7a
ENSMUSG00000037966	1570	Ninj1
ENSMUSG00000037971	5293	Cfap68
ENSMUSG00000037972	2967	Snn
ENSMUSG00000037973	3589	Itprid1
ENSMUSG00000037974	10752	Muc5ac
ENSMUSG00000037977	2912	6430571L13Rik
ENSMUSG00000037979	2729	Ccdc92
ENSMUSG00000037982	5266	Gm9725
ENSMUSG00000037984	2150	Neurod6
ENSMUSG00000037989	8480	Wnk2
ENSMUSG00000037990	7242	Sh3rf3
ENSMUSG00000037991	4495	Rmi2
ENSMUSG00000037992	4365	Rara
ENSMUSG00000037993	4967	Dhx38
ENSMUSG00000037994	5497	Slc9b2
ENSMUSG00000037995	6612	Igsf9
ENSMUSG00000037996	12217	Slc24a2
ENSMUSG00000037997	7026	Parp11
ENSMUSG00000037999	12451	Arap2
ENSMUSG00000038000	3625	Acd
ENSMUSG00000038002	7877	Cramp1
ENSMUSG00000038005	4612	Hpf1
ENSMUSG00000038007	7159	Acer2
ENSMUSG00000038009	1850	Dnajc22
ENSMUSG00000038010	5102	Ccdc138
ENSMUSG00000038011	16086	Dnah10
ENSMUSG00000038013	7819	Wipf2
ENSMUSG00000038014	5105	Fam120a
ENSMUSG00000038015	894	Prm2
ENSMUSG00000038020	5677	Rapgefl1
ENSMUSG00000038022	4785	Mindy4
ENSMUSG00000038023	6726	Atp6v0a2
ENSMUSG00000038024	8482	Dennd4c
ENSMUSG00000038025	5494	Phf2
ENSMUSG00000038026	4288	Kcnj9
ENSMUSG00000038028	3658	Tigar
ENSMUSG00000038034	5217	Igsf8
ENSMUSG00000038037	2908	Socs1
ENSMUSG00000038039	9630	Gcc2
ENSMUSG00000038042	5151	Ptpdc1
ENSMUSG00000038044	1961	Cct8l1
ENSMUSG00000038045	2125	Sult6b1
ENSMUSG00000038046	1935	Mrm3
ENSMUSG00000038047	6459	Haus6
ENSMUSG00000038048	3931	Cntnap5c
ENSMUSG00000038055	3353	Dexi
ENSMUSG00000038056	20291	Kmt2c
ENSMUSG00000038057	581	Dbil5
ENSMUSG00000038058	5079	Nod1
ENSMUSG00000038059	6828	Smim3
ENSMUSG00000038060	6696	Dlec1
ENSMUSG00000038064	995	Cldn22
ENSMUSG00000038065	5695	Mturn
ENSMUSG00000038067	1413	Csf3
ENSMUSG00000038068	4936	Rnf144b
ENSMUSG00000038069	3924	Cdkn2aip
ENSMUSG00000038070	7102	Cntln
ENSMUSG00000038071	2567	Npy6r
ENSMUSG00000038072	6853	Galnt11
ENSMUSG00000038074	4149	Fkbp14
ENSMUSG00000038077	5945	Kcna6
ENSMUSG00000038079	2389	Tmem237
ENSMUSG00000038080	5495	Kdm1b
ENSMUSG00000038084	7875	Opa1
ENSMUSG00000038085	3879	Cnbd2
ENSMUSG00000038086	834	Hspb2
ENSMUSG00000038092	1549	Hsd3b5
ENSMUSG00000038094	6230	Atp13a4
ENSMUSG00000038095	19933	Sbno1
ENSMUSG00000038102	6482	Trappc11
ENSMUSG00000038112	6082	AW551984
ENSMUSG00000038115	5385	Ano2
ENSMUSG00000038116	9988	Phf20
ENSMUSG00000038119	7715	Cdon
ENSMUSG00000038121	9813	Fam210a
ENSMUSG00000038122	10556	Tbc1d32
ENSMUSG00000038126	8544	Mphosph9
ENSMUSG00000038127	9164	Ccdc50
ENSMUSG00000038128	3259	Camk4
ENSMUSG00000038132	3491	Rbm24
ENSMUSG00000038135	802	Crygn
ENSMUSG00000038141	6548	Tmem181a
ENSMUSG00000038143	18735	Stox2
ENSMUSG00000038145	5780	Snrk
ENSMUSG00000038146	8089	Notch3
ENSMUSG00000038147	6267	Cd84
ENSMUSG00000038148	1173	Cldn16
ENSMUSG00000038150	2184	Ormdl3
ENSMUSG00000038151	5579	Prdm1
ENSMUSG00000038152	2246	5033430I15Rik
ENSMUSG00000038155	1113	Gstp2
ENSMUSG00000038156	10382	Spon1
ENSMUSG00000038160	2352	Atg5
ENSMUSG00000038165	1051	1700022A21Rik
ENSMUSG00000038167	3299	Plekhg6
ENSMUSG00000038168	3721	P3h2
ENSMUSG00000038170	16857	Pde4dip
ENSMUSG00000038172	10199	Ttc39b
ENSMUSG00000038173	6412	Enpp6
ENSMUSG00000038174	12041	Hycc2
ENSMUSG00000038175	3233	Mylip
ENSMUSG00000038178	10042	Slc43a2
ENSMUSG00000038179	4577	Slamf7
ENSMUSG00000038180	4831	Spag4
ENSMUSG00000038181	5588	Chpf2
ENSMUSG00000038187	5801	Btbd10
ENSMUSG00000038188	2887	Scarf1
ENSMUSG00000038192	1739	Cer1
ENSMUSG00000038193	2351	Hand2
ENSMUSG00000038195	1583	Rilp
ENSMUSG00000038199	3374	Iqca1l
ENSMUSG00000038201	2182	Kcna7
ENSMUSG00000038203	2400	Hoxa13
ENSMUSG00000038204	2806	Asb10
ENSMUSG00000038205	5096	Prkab2
ENSMUSG00000038206	5476	Fbxo8
ENSMUSG00000038208	3248	Pgap3
ENSMUSG00000038209	1141	Itln1
ENSMUSG00000038210	2287	Hoxa11
ENSMUSG00000038212	5531	Mfsd14b
ENSMUSG00000038213	2352	Tapbpl
ENSMUSG00000038214	6819	Bend3
ENSMUSG00000038215	6096	Cep44
ENSMUSG00000038216	1154	Pnmt
ENSMUSG00000038217	1936	Tlcd2
ENSMUSG00000038218	321	Gm9765
ENSMUSG00000038224	2324	Serpinf2
ENSMUSG00000038225	6411	Primpol
ENSMUSG00000038227	5580	Hoxa9
ENSMUSG00000038233	3871	Gask1a
ENSMUSG00000038235	2663	F11r
ENSMUSG00000038236	2876	Hoxa7
ENSMUSG00000038239	2566	Hrc
ENSMUSG00000038240	5963	Pdss2
ENSMUSG00000038241	10373	Cep250
ENSMUSG00000038242	8416	Aox4
ENSMUSG00000038244	15218	Mical2
ENSMUSG00000038246	1405	Fam50b
ENSMUSG00000038248	5529	Sobp
ENSMUSG00000038250	5736	Usp38
ENSMUSG00000038252	6267	Ncapd2
ENSMUSG00000038253	1877	Hoxa5
ENSMUSG00000038255	3142	Neurod2
ENSMUSG00000038256	8446	Bcl9
ENSMUSG00000038257	9208	Glra3
ENSMUSG00000038259	2320	Gdf5
ENSMUSG00000038260	10826	Trpm4
ENSMUSG00000038264	3298	Sema7a
ENSMUSG00000038267	6386	Slc22a23
ENSMUSG00000038268	2670	Ovca2
ENSMUSG00000038271	5691	Iffo1
ENSMUSG00000038274	961	Fau
ENSMUSG00000038276	2423	Asic3
ENSMUSG00000038279	2772	Nop2
ENSMUSG00000038280	7211	Ostm1
ENSMUSG00000038286	2945	Bphl
ENSMUSG00000038290	8453	Smg6
ENSMUSG00000038291	4440	Snx25
ENSMUSG00000038292	2365	Kash5
ENSMUSG00000038295	3946	Atg9b
ENSMUSG00000038296	2575	Galnt18
ENSMUSG00000038298	3556	Pdzk1
ENSMUSG00000038299	8663	Wdr36
ENSMUSG00000038300	668	Pth2
ENSMUSG00000038301	9300	Snx10
ENSMUSG00000038302	2705	Afg1l
ENSMUSG00000038304	2642	Cd160
ENSMUSG00000038305	8041	Spats2l
ENSMUSG00000038311	2518	2410017I17Rik
ENSMUSG00000038312	3463	Edem2
ENSMUSG00000038319	4845	Kcnh2
ENSMUSG00000038323	3235	1700066M21Rik
ENSMUSG00000038324	8753	Trpc4ap
ENSMUSG00000038327	1912	Serpinb9f
ENSMUSG00000038330	2170	Pramel32
ENSMUSG00000038331	6788	Satb2
ENSMUSG00000038332	3982	Sesn1
ENSMUSG00000038335	3837	Tsr1
ENSMUSG00000038342	8326	Mlxip
ENSMUSG00000038344	7541	Txlng
ENSMUSG00000038346	6421	Zfp384
ENSMUSG00000038347	4380	Tcte2
ENSMUSG00000038349	6687	Plcl1
ENSMUSG00000038351	6884	Sgsm2
ENSMUSG00000038352	2073	Arl5c
ENSMUSG00000038354	4081	Ankrd35
ENSMUSG00000038357	758	Camp
ENSMUSG00000038365	2977	Fbxo25
ENSMUSG00000038366	6495	Lasp1
ENSMUSG00000038368	11311	Focad
ENSMUSG00000038369	9744	Ncoa6
ENSMUSG00000038370	1577	Pcp4l1
ENSMUSG00000038371	14783	Sbf2
ENSMUSG00000038372	3351	Gmds
ENSMUSG00000038374	3215	Rbm8a
ENSMUSG00000038375	5257	Trp53inp2
ENSMUSG00000038379	4919	Ttk
ENSMUSG00000038383	9326	Pigu
ENSMUSG00000038384	12068	Setd1b
ENSMUSG00000038387	1121	Rras
ENSMUSG00000038388	6254	Pals2
ENSMUSG00000038390	3838	Gpr162
ENSMUSG00000038393	3123	Txnip
ENSMUSG00000038398	5865	Upf3a
ENSMUSG00000038400	5042	Pmepa1
ENSMUSG00000038402	2363	Foxf2
ENSMUSG00000038403	2028	Hjv
ENSMUSG00000038406	5930	Scaf1
ENSMUSG00000038408	5546	1700018A04Rik
ENSMUSG00000038412	3040	Higd1a
ENSMUSG00000038415	4843	Foxq1
ENSMUSG00000038416	3103	Cdc16
ENSMUSG00000038417	3282	Fig4
ENSMUSG00000038418	4484	Egr1
ENSMUSG00000038421	1745	Fcrla
ENSMUSG00000038422	1366	Hdhd3
ENSMUSG00000038425	4036	Poli
ENSMUSG00000038429	4621	Usp5
ENSMUSG00000038437	7451	Mllt6
ENSMUSG00000038446	8196	Cdc40
ENSMUSG00000038451	1658	Spsb2
ENSMUSG00000038453	10980	Srcin1
ENSMUSG00000038456	7229	Dennd2a
ENSMUSG00000038457	1581	Tmem255b
ENSMUSG00000038459	4606	Abhd17c
ENSMUSG00000038462	1363	Uqcrfs1
ENSMUSG00000038463	3095	Olfml2b
ENSMUSG00000038467	2027	Chmp4b
ENSMUSG00000038473	7249	Nos1ap
ENSMUSG00000038481	5846	Cdk19
ENSMUSG00000038482	3670	Tfdp1
ENSMUSG00000038485	7381	Socs7
ENSMUSG00000038486	4636	Sv2a
ENSMUSG00000038489	1650	Polr2l
ENSMUSG00000038491	1124	Cdk19os
ENSMUSG00000038495	9181	Otud7b
ENSMUSG00000038496	3065	Slc19a3
ENSMUSG00000038497	8393	Tmco3
ENSMUSG00000038498	2188	Catsper1
ENSMUSG00000038500	3783	Prr3
ENSMUSG00000038502	4213	Ptov1
ENSMUSG00000038503	5558	Mesd
ENSMUSG00000038506	4988	Dcun1d2
ENSMUSG00000038507	3995	Parp12
ENSMUSG00000038508	1852	Gdf15
ENSMUSG00000038510	1924	Rpf2
ENSMUSG00000038515	4093	Grtp1
ENSMUSG00000038517	3975	Tbkbp1
ENSMUSG00000038518	9715	Jarid2
ENSMUSG00000038520	9726	Tbc1d17
ENSMUSG00000038521	3129	C1s1
ENSMUSG00000038522	3769	Mfsd4b1
ENSMUSG00000038523	976	1700003F12Rik
ENSMUSG00000038524	5473	Fchsd1
ENSMUSG00000038525	3407	Armc10
ENSMUSG00000038526	2543	Car14
ENSMUSG00000038527	3010	C1rl
ENSMUSG00000038528	6221	Mfsd4b5
ENSMUSG00000038530	3098	Rgs4
ENSMUSG00000038533	8650	Cbfa2t2
ENSMUSG00000038534	5907	Osbpl7
ENSMUSG00000038535	19017	Zfp280d
ENSMUSG00000038537	2623	Mc3r
ENSMUSG00000038538	21438	Ubn2
ENSMUSG00000038539	1993	Atf5
ENSMUSG00000038540	9027	Tmc3
ENSMUSG00000038541	1605	Srd5a2
ENSMUSG00000038542	3084	Pcid2
ENSMUSG00000038543	1402	BC028528
ENSMUSG00000038544	5995	Inip
ENSMUSG00000038545	7410	Cul7
ENSMUSG00000038546	5130	Ranbp9
ENSMUSG00000038550	2261	Ciart
ENSMUSG00000038552	3039	Fndc4
ENSMUSG00000038555	1926	Reep2
ENSMUSG00000038560	3841	Sp6
ENSMUSG00000038563	5676	Efl1
ENSMUSG00000038564	6617	Ift172
ENSMUSG00000038567	3560	Cyp24a1
ENSMUSG00000038569	4322	Rad9b
ENSMUSG00000038570	4784	Saxo2
ENSMUSG00000038572	1637	Bpifb5
ENSMUSG00000038576	3858	Susd4
ENSMUSG00000038578	4766	Susd1
ENSMUSG00000038580	645	Sct
ENSMUSG00000038582	4719	Pptc7
ENSMUSG00000038583	2759	Pln
ENSMUSG00000038587	6728	Akap12
ENSMUSG00000038591	4587	Colec10
ENSMUSG00000038593	8295	Tctn1
ENSMUSG00000038594	7986	Cep85l
ENSMUSG00000038598	5781	Shoc1
ENSMUSG00000038599	3770	Capn8
ENSMUSG00000038600	4973	Atp6v0a4
ENSMUSG00000038602	4941	Slc35f1
ENSMUSG00000038604	4108	Ripor1
ENSMUSG00000038605	2448	Samd10
ENSMUSG00000038607	1314	Gng10
ENSMUSG00000038608	18267	Dock10
ENSMUSG00000038611	9493	Phrf1
ENSMUSG00000038612	3418	Mcl1
ENSMUSG00000038615	5441	Nfe2l1
ENSMUSG00000038618	2154	Rassf7
ENSMUSG00000038619	5346	Ensa
ENSMUSG00000038622	1185	Med30
ENSMUSG00000038623	5921	Tm6sf1
ENSMUSG00000038624	1999	Nepn
ENSMUSG00000038628	3124	Polr3k
ENSMUSG00000038630	2794	Zkscan16
ENSMUSG00000038633	2591	Degs1
ENSMUSG00000038637	6068	Lrrc56
ENSMUSG00000038641	2893	Akr1d1
ENSMUSG00000038642	1358	Ctss
ENSMUSG00000038644	4859	Pold1
ENSMUSG00000038646	1741	Ramac
ENSMUSG00000038648	7283	Creb3l2
ENSMUSG00000038650	2594	Rnh1
ENSMUSG00000038651	2823	Sycp2l
ENSMUSG00000038656	1730	Cyp3a16
ENSMUSG00000038658	10727	Ric1
ENSMUSG00000038663	3985	Fsd2
ENSMUSG00000038664	27464	Herc1
ENSMUSG00000038665	6242	Dgki
ENSMUSG00000038668	4289	Lpar1
ENSMUSG00000038670	3611	Mybpc2
ENSMUSG00000038671	4320	Arfrp1
ENSMUSG00000038676	504	Ucn
ENSMUSG00000038677	8844	Scube3
ENSMUSG00000038679	13126	Trps1
ENSMUSG00000038683	4045	Pak1ip1
ENSMUSG00000038685	6616	Rtel1
ENSMUSG00000038690	3306	Atp5mf
ENSMUSG00000038691	870	Mbd3l1
ENSMUSG00000038692	2566	Hoxb4
ENSMUSG00000038695	2633	Josd2
ENSMUSG00000038696	4059	Mapkap1
ENSMUSG00000038697	3570	Taf5l
ENSMUSG00000038700	2786	Hoxb5
ENSMUSG00000038702	5763	Dsel
ENSMUSG00000038704	1470	Aspdh
ENSMUSG00000038705	4988	Gmeb2
ENSMUSG00000038708	13602	Golga4
ENSMUSG00000038709	684	Txndc8
ENSMUSG00000038712	6458	Mindy1
ENSMUSG00000038717	6443	Atp5mg
ENSMUSG00000038718	6109	Pbx3
ENSMUSG00000038721	1544	Hoxb7
ENSMUSG00000038722	1609	Bud31
ENSMUSG00000038725	18536	Pkhd1l1
ENSMUSG00000038729	8368	Pakap
ENSMUSG00000038732	3659	Mboat1
ENSMUSG00000038733	8297	Wdr26
ENSMUSG00000038736	13256	Nudcd1
ENSMUSG00000038738	10514	Shank1
ENSMUSG00000038740	8741	Mvb12b
ENSMUSG00000038742	1582	Angptl6
ENSMUSG00000038745	5081	Nlrp6
ENSMUSG00000038750	1546	Omt2b
ENSMUSG00000038751	3689	Ptk6
ENSMUSG00000038754	1975	Elovl3
ENSMUSG00000038756	3857	Ttll6
ENSMUSG00000038759	9306	Nup205
ENSMUSG00000038760	4000	Trhr
ENSMUSG00000038762	4410	Abcf1
ENSMUSG00000038763	6445	Alpk3
ENSMUSG00000038764	7238	Ptpn3
ENSMUSG00000038765	4977	Lmx1b
ENSMUSG00000038766	15465	Gabpb2
ENSMUSG00000038768	1898	Degs1l
ENSMUSG00000038770	3135	Kpna7
ENSMUSG00000038773	14095	Kdm3b
ENSMUSG00000038774	16685	Ascc3
ENSMUSG00000038775	4409	Vill
ENSMUSG00000038776	1950	Ephx1
ENSMUSG00000038777	5935	Sema6c
ENSMUSG00000038780	6336	Smurf1
ENSMUSG00000038781	2569	Stap2
ENSMUSG00000038782	2471	1700028J19Rik
ENSMUSG00000038784	9779	Cnot4
ENSMUSG00000038791	880	Scgb3a2
ENSMUSG00000038793	1758	Lefty1
ENSMUSG00000038797	2994	Zscan2
ENSMUSG00000038801	455	Scgb1c1
ENSMUSG00000038803	1272	Ost4
ENSMUSG00000038805	5446	Six3
ENSMUSG00000038806	3471	Sde2
ENSMUSG00000038807	7164	Rap1gap2
ENSMUSG00000038811	1877	Gngt2
ENSMUSG00000038812	1233	Trmt112
ENSMUSG00000038816	7661	Ctnnal1
ENSMUSG00000038822	12851	Hace1
ENSMUSG00000038827	5574	Abitram
ENSMUSG00000038828	7580	Tmem214
ENSMUSG00000038831	7657	Ralgps1
ENSMUSG00000038836	11206	Agbl3
ENSMUSG00000038838	5460	Vars2
ENSMUSG00000038840	1532	Birc7
ENSMUSG00000038843	5760	Gcnt1
ENSMUSG00000038844	9066	Kif16b
ENSMUSG00000038845	2805	Phb1
ENSMUSG00000038848	3316	Ythdf1
ENSMUSG00000038855	10463	Itpkb
ENSMUSG00000038859	3366	Baiap2l1
ENSMUSG00000038860	12352	Garnl3
ENSMUSG00000038861	3880	Pi4kb
ENSMUSG00000038866	6774	Zcchc2
ENSMUSG00000038871	3588	Bpgm
ENSMUSG00000038872	20976	Zfhx3
ENSMUSG00000038876	4456	Rnf146
ENSMUSG00000038879	8493	Nipal2
ENSMUSG00000038880	2064	Mrps34
ENSMUSG00000038883	1782	Prl3a1
ENSMUSG00000038884	3417	Shfl
ENSMUSG00000038886	10317	Man2a2
ENSMUSG00000038888	2475	Ctu1
ENSMUSG00000038891	1066	Prl3b1
ENSMUSG00000038893	3029	Fam117a
ENSMUSG00000038894	6323	Irs2
ENSMUSG00000038895	4938	Zfp653
ENSMUSG00000038900	3598	Rpl12
ENSMUSG00000038902	9218	Pogz
ENSMUSG00000038903	2440	Ccdc68
ENSMUSG00000038909	5536	Kat7
ENSMUSG00000038910	6626	Plcl2
ENSMUSG00000038914	13307	Dido1
ENSMUSG00000038916	4175	Mtcl3
ENSMUSG00000038917	4270	3930402G23Rik
ENSMUSG00000038925	460	E330034G19Rik
ENSMUSG00000038930	7897	Rccd1
ENSMUSG00000038932	3166	Tcfl5
ENSMUSG00000038936	7562	Sccpdh
ENSMUSG00000038943	8225	Prc1
ENSMUSG00000038949	8859	Cnst
ENSMUSG00000038954	4121	Supt3
ENSMUSG00000038957	5804	Edc3
ENSMUSG00000038963	4799	Slco4a1
ENSMUSG00000038965	5841	Ube2l3
ENSMUSG00000038967	3163	Pdk2
ENSMUSG00000038968	1387	Klk1b16
ENSMUSG00000038970	8114	Lmtk2
ENSMUSG00000038973	721	Cldnd2
ENSMUSG00000038975	2421	Rabggtb
ENSMUSG00000038976	5083	Ppp1r9b
ENSMUSG00000038980	2319	Rbbp8nl
ENSMUSG00000038982	6439	Bloc1s5
ENSMUSG00000038984	4010	Tspyl5
ENSMUSG00000038987	1779	Cfap157
ENSMUSG00000038990	4597	Cables2
ENSMUSG00000038991	4492	Txndc5
ENSMUSG00000038994	864	H1f9
ENSMUSG00000038997	2580	Asb17
ENSMUSG00000039000	9544	Ube3c
ENSMUSG00000039001	810	Rps21
ENSMUSG00000039004	3900	Bmp6
ENSMUSG00000039005	5556	Tlr4
ENSMUSG00000039007	5026	Cpq
ENSMUSG00000039013	2790	Siglecf
ENSMUSG00000039016	518	Timm8b
ENSMUSG00000039018	4006	Mtg1
ENSMUSG00000039021	6388	Ttc16
ENSMUSG00000039031	6602	Arhgap18
ENSMUSG00000039032	1674	Tsga13
ENSMUSG00000039033	3652	Tasp1
ENSMUSG00000039037	6002	St6galnac5
ENSMUSG00000039041	4457	Adrm1
ENSMUSG00000039043	2277	Arpin
ENSMUSG00000039046	8059	Usp6nl
ENSMUSG00000039047	9495	Pigk
ENSMUSG00000039048	4520	Foxred1
ENSMUSG00000039050	4187	Osbpl2
ENSMUSG00000039055	2762	Eme1
ENSMUSG00000039057	7910	Myo16
ENSMUSG00000039058	3404	Ak5
ENSMUSG00000039059	3146	Hrh3
ENSMUSG00000039062	4135	Anpep
ENSMUSG00000039063	2685	Echdc3
ENSMUSG00000039065	5248	Atpsckmt
ENSMUSG00000039067	2261	Psmd7
ENSMUSG00000039068	11499	Zzz3
ENSMUSG00000039069	5949	Mtg2
ENSMUSG00000039070	2739	Cpa4
ENSMUSG00000039079	1340	Trhr2
ENSMUSG00000039081	4216	Zfp503
ENSMUSG00000039084	1680	Chad
ENSMUSG00000039086	4343	Ss18l1
ENSMUSG00000039087	13994	Rreb1
ENSMUSG00000039089	9713	L3mbtl3
ENSMUSG00000039092	2845	Sptlc3
ENSMUSG00000039095	3539	En2
ENSMUSG00000039096	4391	Rsad1
ENSMUSG00000039097	3501	Rln1
ENSMUSG00000039098	1193	Gm9767
ENSMUSG00000039099	2285	Wdr93
ENSMUSG00000039100	9174	Marchf6
ENSMUSG00000039103	3826	Nexn
ENSMUSG00000039105	1135	Atp6v1g1
ENSMUSG00000039106	5376	Htr5a
ENSMUSG00000039108	2892	Lsm14b
ENSMUSG00000039109	6741	F13a1
ENSMUSG00000039110	4096	Mycbpap
ENSMUSG00000039114	2249	Nrn1
ENSMUSG00000039115	7691	Itga9
ENSMUSG00000039116	12228	Adgrg6
ENSMUSG00000039117	4621	Taf4
ENSMUSG00000039126	20297	Prune2
ENSMUSG00000039128	3463	Cdc123
ENSMUSG00000039130	5074	Zc3hc1
ENSMUSG00000039131	3839	Gipc2
ENSMUSG00000039133	2075	9330171B17Rik
ENSMUSG00000039137	7337	Whrn
ENSMUSG00000039138	743	4930591A17Rik
ENSMUSG00000039145	7427	Camk1d
ENSMUSG00000039146	1376	Ifi44l
ENSMUSG00000039148	5902	Sart1
ENSMUSG00000039153	8837	Runx2
ENSMUSG00000039154	2574	Shd
ENSMUSG00000039155	3012	Cdh26
ENSMUSG00000039156	5133	Stim2
ENSMUSG00000039157	6066	Eeig1
ENSMUSG00000039158	5765	Akna
ENSMUSG00000039159	4780	Ube2h
ENSMUSG00000039163	1169	Cmc1
ENSMUSG00000039164	4650	Naif1
ENSMUSG00000039166	4375	Akap7
ENSMUSG00000039167	5704	Adgrl4
ENSMUSG00000039168	1925	Dap
ENSMUSG00000039174	1591	1700003H04Rik
ENSMUSG00000039176	10742	Polg
ENSMUSG00000039178	3117	Tbc1d19
ENSMUSG00000039179	1807	Tekt5
ENSMUSG00000039182	3031	AW209491
ENSMUSG00000039183	1959	Nubp2
ENSMUSG00000039187	5774	Fanci
ENSMUSG00000039191	12750	Rbpj
ENSMUSG00000039193	4807	Nlrc4
ENSMUSG00000039194	2954	Rlbp1
ENSMUSG00000039195	2694	Bbln
ENSMUSG00000039196	775	Orm1
ENSMUSG00000039197	8526	Adk
ENSMUSG00000039198	3456	Ptchd3
ENSMUSG00000039199	4219	Zdhhc1
ENSMUSG00000039200	4843	Atf7ip2
ENSMUSG00000039201	2794	Tbc1d25
ENSMUSG00000039202	10573	Abhd2
ENSMUSG00000039205	8604	Ciz1
ENSMUSG00000039206	9567	Daglb
ENSMUSG00000039208	1586	Metrnl
ENSMUSG00000039209	831	Rpl39l
ENSMUSG00000039210	7684	Gpatch2
ENSMUSG00000039215	2775	Aoc1l3
ENSMUSG00000039217	1031	Il18
ENSMUSG00000039218	12842	Srrm2
ENSMUSG00000039219	16965	Arid4b
ENSMUSG00000039220	5623	Ppp1r10
ENSMUSG00000039221	1989	Rpl22l1
ENSMUSG00000039224	3212	D1Pas1
ENSMUSG00000039230	8096	Tbcd
ENSMUSG00000039231	5270	Suv39h1
ENSMUSG00000039232	4209	Stx11
ENSMUSG00000039233	4540	Tbce
ENSMUSG00000039234	6325	Sec24d
ENSMUSG00000039236	1860	Isg20
ENSMUSG00000039238	3232	Zfp750
ENSMUSG00000039239	5791	Tgfb2
ENSMUSG00000039242	6335	B3galnt2
ENSMUSG00000039244	4639	Ints15
ENSMUSG00000039246	1578	Lyplal1
ENSMUSG00000039252	6528	Lgi2
ENSMUSG00000039253	2520	Fn3krp
ENSMUSG00000039254	6442	Pomt1
ENSMUSG00000039257	2747	Vstm2b
ENSMUSG00000039262	11262	Prrc2b
ENSMUSG00000039263	2998	Npepl1
ENSMUSG00000039264	2577	Gimap3
ENSMUSG00000039269	1503	2300002M23Rik
ENSMUSG00000039270	8226	Megf9
ENSMUSG00000039275	5258	Foxk2
ENSMUSG00000039278	2193	Pcsk1n
ENSMUSG00000039285	6439	Azi2
ENSMUSG00000039286	11485	Fndc3b
ENSMUSG00000039294	4213	Cybc1
ENSMUSG00000039296	2085	Spdye4a
ENSMUSG00000039298	13012	Cdk5rap2
ENSMUSG00000039304	5266	Tnfsf10
ENSMUSG00000039307	4723	Hexd
ENSMUSG00000039308	4546	Ndst2
ENSMUSG00000039313	7268	Minar1
ENSMUSG00000039315	1700	Clnk
ENSMUSG00000039316	4504	Rftn1
ENSMUSG00000039318	10800	Rab3gap2
ENSMUSG00000039321	1703	Uts2r
ENSMUSG00000039323	1847	Igfbp2
ENSMUSG00000039328	9012	Rnf122
ENSMUSG00000039329	1872	Tex19.1
ENSMUSG00000039330	1726	Tsga10ip
ENSMUSG00000039335	2112	Spata16
ENSMUSG00000039337	2046	Tex19.2
ENSMUSG00000039339	1733	Mfsd4b2
ENSMUSG00000039342	4588	Ankar
ENSMUSG00000039345	5768	Mettl22
ENSMUSG00000039347	2381	Atp6v0e2
ENSMUSG00000039349	3035	C130074G19Rik
ENSMUSG00000039354	5728	Smarcal1
